ID|word|meaning
663|expiry|n.逾期
664|upgrade|n.升级,上升,上坡。adv.往上。vt.使升级,提升,改良品种
665|diction|n.措辞
666|respective|a.各自的,各个的
667|fetter|n.[常用复]脚镣,羁绊,束缚。vt.束缚,加脚镣。
668|cool|a.凉的,冷静的n.凉快ad.冷静地v.使变凉
669|deafen|vt.使聋,使隔音
670|decree|n./v.法令,判决
671|jam|v.压紧,夹住,发生故障,塞进,干扰,n.阻塞物,窘境
672|snow|n.雪,下雪vi.下雪,如雪一般地落下
673|hey|int.嗨
674|fatal|a.致命的,灾难性的,命中注定的
675|track|n./v.行踪,踪迹,跟踪,n.路径
676|lower|a.较低的,下级的,下游的v.降下,放低
677|diaphragm|n.[解]横隔膜,控光装置,照相机镜头上的光圈,(电话等)振动膜。
678|merry|a.欢乐的,愉快的
679|offence|n.犯罪,犯规,冒犯
680|lapse|n.小错,记错,(时间)流逝
681|grit|n.粗砂。v.研磨,在...上铺砂砾。
682|erection|n.竖立,建立
683|vanquish|vt.征服,击败,克服。
684|prediction|n.预言,预告,预报
685|exceed|vt.比…大,超出
686|conveyance|n.运送,传达
687|flannel|n.法兰绒,法兰绒衣服
688|police|n.警察,警察机关a.警察的v.管辖
689|sky|n.天空,[pl.
690|precarious|adj.不稳定的。
691|furniture|n.家具
692|straighten|vt.把…弄直vi.挺起来
693|expire|vi.满期,到期,逝世,死
694|seed|n.种子v.播种,结实,结籽
695|droop|v.下垂
696|wipe|v./n.擦,揩,抹
697|conceivable|adj.可能的,想得到的,可想像的。
698|commonsense|a.有常识的
699|diligent|a.勤奋的
700|calamity|n.灾难,不幸事件。
701|render|vt.提供,报答,表演,演奏,翻译
702|thank|vt.感谢int.谢谢n.感谢(意)
703|someone|pron.某人
704|occur|vi.发生,想起,想到,存在
705|sore|a.疼痛的,恼火的,极度的,剧烈的
706|blade|n.刀刃,刀片,桨叶,草叶,叶片
707|provincial|adj.省级的,省的
708|obnoxious|adj.不愉快的,讨厌的。
709|attentively|adv.关心地
710|sadly|ad.悲痛地,悲哀地
711|hotelling|n.旅馆业
712|historic|a.有历史意义的
713|gem|n.宝石
714|deformation|n.损坏,变形,畸形
715|quantify|vt.确定数量。v.量化。
716|designer|n.设计者
717|secretary|n.秘书,书记,部长,大臣
718|halt|n./v.(途中)暂停,终止,vi.犹豫,踌躇
719|multifarious|adj.种种的,各式各样的。
720|major|a.主要的n.成年人,专业学生,主修课程v.主修
721|sixty|num.六十,六十个
722|content|n./a./vt.满意(的),使满意(足)n.内容,目录
723|paragraph|n.段,节,小新闻,短评
724|active|adj.活跃的,敏捷的,积极的,在活动中的
725|bust|n.半身像,胸像,(妇女的)胸部。
726|contrary|a.相反的,矛盾的n.反对,矛盾,相反
727|sufficiently|ad.足够地,充分地
728|dramatize|v.使戏剧化
729|electrical|a.电的,电气科学的
730|England|n.英格兰,英国
731|economically|ad.节约地,在经济上
732|arbitrary|a.任性的,专断的
733|cease|v.停止
734|injure|v.损害,损伤,伤害
735|disable|vt.使无能力,使伤残
736|whisker|n.髯,连鬓胡子
737|cosset|n.亲手饲养的宠物,宠儿。vt.宠爱,珍爱,溺爱。
738|irregular|a.不规则的,不整齐的
739|fuel|n.燃料vt.给…加燃料
740|nation|n.民族,国家
741|hollow|a.空的,中空的,空洞的,空虚的v.挖空,凿空
742|registration|n.登记
743|inefficiency|n.无效力
744|banner|n.旗
745|imperial|adj.皇帝的。
746|tactic|n.策略,战略。adj.按顺序的,排列的。
747|seminar|n.(大学的)研究班,研讨会
748|extinct|a.灭绝的,(火山)不再活跃的,(风俗)废弃的
749|salesman|n.售货员,推销员
750|confirm|vt.证实,确认,批准
751|versatile|a.多才多艺的,多功能的
752|honor|n.尊敬,敬意,荣誉,光荣v.尊敬
753|shell|n./v.壳,剥壳
754|assertion|n.断言
755|scrupulous|adj.小心谨慎的,细心的。
756|wool|n.羊毛,毛线,毛织品
757|division|n.分,分割,部门,科,处,除法,分界线
758|brown|n./a.褐色(的),棕色(的)
759|unanimous|a.一致同意的,全体一致的
760|revolution|n.革命,旋转,转数
761|considerable|a.相当大的,重要的
762|evaluation|n.估价,评价
763|appealing|adj.有吸引力的
764|cuckoo|n.杜鹃,布谷鸟
765|dainty|adj.优雅,考究
766|blunt|a.钝的,生硬的,直率的,vt.使钝,把…弄迟钝
767|agitation|n.摇动,焦虑
768|disclose|vt.透露,泄露
769|strap|n.带,皮带,vt.用带束住,捆扎
770|mud|n.泥,泥浆v.弄脏,使沾污泥
771|strand|n.(绳)股,缕
772|diet|n./vi.饮食,规定的饮食,忌食
773|loyal|a.忠诚的
774|bless|vt.求上帝赐福于,祝福,使神圣
775|invaluable|a.无价的,无法估价的
776|kindle|v.点燃,引起,激发
777|warrant|n.正当理由,许可证,委任状v.保证,担保
778|holding|n.支持,控股
779|grandparent|n.(外)祖父(母)
780|displacement|n.移置,免职,置换
781|refinement|n.精炼,改进,改善,优雅高贵的举止
782|reappraisal|n.重新估计,重新评价。
783|depreciation|n.折旧,贬值
784|fodder|n.饲料
785|chairman|n.主席,议长,会长,董事长
786|reminiscent|adj.使想起的,像...的
787|antonymous|adj.反义的
788|subtitle|n.副题(书本中的),说明对白的字幕。
789|handling|n.处理,管理
790|meaning|n.意思,意义,含义,重要性,价值
791|previous|a.先前的
792|inherent|a.固有的
793|height|n.高,高度,(常pl.)高地,高处
794|fastidious|adj.难取悦的,挑剔的,苛求的,(微生物等)需要复杂营养地。
795|alga|n.藻类,海藻。
796|aerodynamics|n.空气动力学,气体力学。
797|colloquial|adj.口语的,通俗的。
798|toilet|n.厕所,盥洗室
799|circus|n.马戏表演,广场
800|placard|n.布告。v.张贴。
801|distribution|n.分发,分配,分布
802|painful|a.疼痛的,使痛苦的,费力[心
803|comedian|n.喜剧演员
804|dissatisfaction|n.不满,不平
805|question|n.问题,询问v.询问,怀疑,对…表示疑问
806|ceremonial|adj.仪式的
807|reactor|n.反应器,反应堆
808|bright|a.明亮的,辉煌的,聪明的,欢快的,美好的
809|explicit|a.清楚的,明确的,毫不含蓄的
810|deputy|n.代表,代理人
811|button|n.纽扣,按钮(开关)v.扣紧,扣上纽扣
812|prevent|v.(from)预防,防止,阻止,制止,妨碍
813|kingdom|n.王国,领域
814|profane|adj.亵渎的。v.亵渎
815|nursery|n.托儿所,保育室,苗圃
816|translation|n.翻译,译文,译本
817|flat|a.平坦的,扁平的,平淡的n.一套房间,平面
818|diameter|n.直径
819|shore|n.海滨,湖滨
820|reason|n.原因,理性,理智v.推理,说服,辩论,讨论
821|soon|ad.不久,即刻,快,早
822|prevailing|adj.占上风的
823|physicist|n.物理学家
824|ecosystem|n.生态系统。
825|brink|n.边缘(通常指处于某种糟糕的局势中)
826|kilo|n.(缩)公斤,公里
827|vacuum|n.真空
828|misfortune|n.不幸,灾祸
829|somewhat|ad.有点儿
830|triumph|n.凯旋,成功
831|rampant|adj.猖獗的,蔓生的,猛烈的,狂暴的,跛拱的。
832|friction|n.摩擦力,摩擦,不和,倾轧
833|familiar|a.熟悉的,通晓的,亲密的,常见的
834|persecute|vt.(尤指因宗教或政治信仰不同)迫害,烦扰
835|huddle|v.拥挤,卷缩,草率从事,挤作一团。n.杂乱的一堆,拥挤
836|disloyalty|adj.不忠
837|exactly|ad.确切地,恰恰正是
838|intangible|adj.无形的
839|dam|n./vt.水坝,筑坝,抑制,阻拦
840|plump|vt.丰满的,鼓起的
841|compose|v.组成,构成,创作,排字,使安静
842|count|v.数,计算,算入,看作,认为n.计数,总数
843|grand|a.最重大的,豪华的,傲慢的,美妙的,全部的
844|scrape|v./n.刮,擦
845|feel|v.触,认为vi.摸上去有…感觉,摸索,觉得
846|concede|vt.(不情愿地)承认,承认…为真(或正确),承认失败,让于,vi.让步,认输
847|legal|a.法律的
848|glimmer|v.闪烁。n.闪光
849|calcium|n.[化]钙(元素符号Ca)。
850|napkin|n.餐巾,餐巾纸,<英>尿布
851|rectification|n.纠正,电流整流
852|heading|n.标题
853|query|v.&n.询问
854|goose|n.鹅,雌鹅,鹅肉
855|solidify|v.(使)凝固,(使)团结,巩固。
856|mercy|n.怜悯,宽恕
857|poison|n.毒物,毒药v.放毒,毒害,污染
858|international|a.国际的,世界(性)的,跨国的
859|text|n.正文,文本,原文,教科书
860|ware|n.商品,货物,物品
861|forthcoming|a.即将出现的,现有的,乐于提供帮助的
862|whereby|ad.凭什么,靠那个,借以
863|fact|n.事实,实际
864|abrogate|v.取消,废除
865|ant|n.蚁,蚂蚁
866|approximately|ad.近似地,大约
867|feudal|a.封建的,封地的,领地的
868|pave|vt.铺(路等)
869|stale|a.食品不新鲜的,陈旧的,过度劳累而表现不佳的,陈腐的
870|dot|n.小圆点,小点vt.加上小点,散布于,点缀
871|decline|n./v.下降,衰退,减弱,谢绝
872|amend|v.改进,修正
873|terror|n.恐怖,可怕的人(事)
874|trainee|n.受训练者
875|alarm|n.警报,惊慌,vt.使忧虑
876|stirring|adj.动人的,萌动的
877|declare|v.宣告,声明,断言,申报应纳税物品
878|bowl|n.碗(状物),钵
879|globalize|v.使全球化
880|technology|n.科学技术,工业技术,应用科学
881|determination|n.决定,确定,决心
882|zeal|n.热心,热情
883|stage|n.舞台,戏剧,阶段,时期
884|culture|n.文化,养殖
885|execution|n.实行,执行,处死刑
886|hoe|vt.&vi.锄地
887|industry|n.工业,产业,勤劳,勤奋
888|grandmother|n.祖母,外祖母
889|peculiar|a.奇怪的,古怪的,特有的,独具的,独特的
890|thrive|vi.繁荣,兴旺
891|plea|n.(法律)抗辩,恳求,请求,托词,口实
892|inconsistency|n.不一致
893|consideration|n.需要考虑的事,理由,考虑,思考,体谅,照顾
894|mirage|n.海市蜃楼,雾气,幻想,妄想。
895|hostile|a.敌方的,敌对的,不友好的
896|orphan|n.孤儿
897|reimbursement|n.偿还,还款
898|increasing|adj.不断增长的
899|invigilate|vi.看守,监考。
900|luggage|n.行李,皮箱
901|assassination|n.暗杀
902|marvellous|adj.奇异的,绝妙的
903|coarse|a.粗的,粗糙的,粗俗的
904|noble|a.高尚的,贵族的,高贵的n.贵族
905|flicker|vi./n.闪烁,摇曳,闪现
906|confession|n.供认,自由
907|paralysis|n.瘫痪,麻痹。
908|column|n.柱,柱状物,书报上的栏,纵列
909|piston|n.活塞
910|protection|n.保护,警戒
911|ramble|vi.漫步,闲逛,漫谈,蔓延
912|alcoholism|n.嗜酒者,酒鬼
913|lucky|a.幸运的,侥幸的
914|lethal|adj.致命的。n.致死因子。
915|incentive|n.刺激,动力,鼓励,诱因,动机
916|banker|n.银行家
917|lighthouse|n.灯塔
918|fascination|n.入迷
919|continue|v.继续,连续,延伸
920|fold|v.折叠,合拢,抱住n.褶,褶痕,羊栏,信徒
921|end|n.末端,端,梢,目标,目的v.终止,结束
922|bean|n.豆,菜豆,蚕豆
923|intense|a.强烈的,剧烈的,热烈的,热情的
924|default|vi./n.拖欠,违约,不出庭
925|warm|a.温暖的,热心的,热情的v.(使)变暖
926|fork|n.叉,耙,叉形物,餐叉
927|improvement|n.改进,进步,增进,改进措施
928|bias|n./vt.偏见,嗜好,偏倚
929|essence|n.本质,实质
930|rave|v.咆哮。
931|commune|n.公社
932|contemplation|n.苦思冥想
933|courtyard|n.院子,庭院,天井
934|sticky|a.粘的,粘性的,棘手的,(道路)泥泞的
935|border|n.边,边沿,花园中的花坛,v.接界,接壤
936|hitherto|ad.到目前为止,迄今
937|lexicography|n.词典编纂。
938|alight|vi.落下。adj.点着的,发亮的。
939|parachute|n.降落伞
940|label|n.标签v.把…称为,用标签于,用标签标明
941|excessive|a.过多的,过分的,额外
942|minute|n.分钟,片刻,(pl.)会议记录a.微小的
943|dwarf|n.矮子,矮小的动植物,vt.使…矮小,使…相形见绌
944|discriminate|v.区别,区分,歧视
945|widow|n.寡妇
946|scientist|n.科学家
947|heritage|n.遗产,继承权,传统
948|headlong|a.&ad.头向前的(地)
949|suffix|n.后缀
950|eighth|num.第八n.八分之一
951|tertiary|adj.第三的,第三位的,第三世纪的。n.[画]第三色,第三修道会会员,[地]第三纪
952|apologize|v.(to,for)道歉,认错
953|carp|n.鲤鱼。vi.吹毛求疵。
954|carriage|n.(四轮)马车,(火车)客车厢
955|correspondence|n.通信,信件,(with)符合,(to)相当于,对应
956|pay|v.付款,付出代价,给予注意n.工资,薪金
957|mystery|n.神秘,神秘的事物,神秘小说,侦探小说
958|leave|v.离开,留下,忘带,让,听任,交付n.许可,假期
959|expose|vt.使暴露,揭发,使曝光
960|amputate|vt.切除(手臂,腿等)。
961|wharf|n.码头,停泊所
962|pliable|adj.易曲折的,柔软的,圆滑的,柔韧的。
963|dime|n.(美元)一角
964|bead|n.有孔小珠,露珠
965|concerned|adj.有关的
966|identical|a.(to.with)同一的,同样的
967|fetch|v.(去)取,拿来,(货物)售的(价钱)
968|interesting|a.有趣的,引人入胜的
969|lightly|ad.轻轻地,轻松地
970|nerve|n.神经,勇敢,胆量
971|repeat|v.重复,重说,重做n.重复
972|inapt|adj.不确切的。
973|glance|v.(at,over)扫视n.匆匆看,一瞥,一眼
974|authoritative|adj.权威的,有权威的,命令的。
975|ghost|n.鬼魂,幽灵
976|camp|n.野营,营地,帐篷,阵营v.设营,宿营
977|ongoing|adj.正在进行的。
978|correspond|vi.符合,通信,相当于
979|Easter|n.复活节
980|platypus|n.[动]鸭嘴兽。
981|systematic|a.有系统的,系统的,有计划有步骤的
982|marble|n.大理石,(游戏用的)玻璃弹子
983|inauguration|n.开幕、就职典礼
984|cement|n.水泥,结合剂vt.黏结,胶合
985|lecture|n./v.演讲,讲课
986|resemble|vt.像,类似
987|lion|n.狮子
988|industrialize|v.(使)工业化
989|moustache|n.(嘴上边的)胡子
990|heel|n.脚后跟,踵,鞋跟
991|interpret|v.解释,说明,认为…的意思,口译
992|soluble|adj.可溶的,可溶解的。
993|satisfaction|n.满足,满意,乐事,愉快
994|trophy|n.战利品,奖品。vt.用战利品装饰,授予...奖品。
995|screwdriver|n.螺丝刀,改锥
996|preposition|n.介词
997|mate|n.伙伴,同事,同伴,配偶v.结伴,配对,交配
998|warranty|n.书面担保书,保证书
999|fallacy|n.谬误,谬论。
1000|gunpowder|n.黑色火药,有烟火药
1001|audition|n.听,听力,试听。
1002|irony|n.反话,冷嘲,讽刺性的事件、情况等
1003|compulsory|a.义务的,强制的
1004|ailment|n.疾病
1005|counselor|n.顾问,法律顾问。
1006|percentage|n.百分数,百分率,百分比
1007|fifteen|num.十五pron./a.十五(个,只…)
1008|elementary|a.基本的,初级的
1009|impartial|a.公正的,无偏见的
1010|idle|a.懒散的,无所事事的,空闲的,无用的,无效的,
1011|cafeteria|n.自助食堂,自助餐馆
1012|drawing|n.绘图,图样
1013|hardness|n.坚硬,硬度
1014|enrol|vt.登记,入学。vi.参军,注册。
1015|childish|a.孩子的,幼稚的
1016|hairdress|n.美发
1017|mercury|n.水银,汞
1018|authority|n.权力,威信,当局,权威
1019|attitude|n.态度,看法(to,toward,about),姿势
1020|consistency|n.一致(性)
1021|analyze|vt.分析,分解
1022|gift|n.礼品,赠品,天赋,才能
1023|analysis|n.分析,分解
1024|rig|n.索具装备,钻探设备,钻探平台,钻塔。v.装上索具,配备,装配。
1025|sullen|a.绷着脸不高兴的
1026|afford|vt.付得起,冒险,供给
1027|Australian|a.澳大利亚的
1028|underneath|prep./ad.在…下面,在…底下
1029|restrictive|n.限制的
1030|casual|a.偶然的,碰巧的,随便的,临时的
1031|neutral|a.中立的,中性的,中和的
1032|supply|v.(with,to)供给,供应,补足n.供应,供应量
1033|mitten|n.连指手套,露指手套
1034|monologue|n.独白,独脚戏。
1035|infect|vt.传染,受影响
1036|ally|n.同盟者,同盟国vt.使结盟,与…有关联
1037|immoral|adj.不道德的
1038|frame|n.框架,体格,骨架,组织,机构v.设计,制定
1039|deadly|a.致命的,殊死的,ad.死一般地,非常
1040|dagger|n.匕首
1041|photostatic|adj.静电复印的
1042|crazy|a.疯狂的,古怪的,蠢的,(about)狂热的
1043|flick|n.(用鞭)快速的轻打,轻打声,弹开。v.轻弹,轻轻拂去,忽然摇动,(翅)拍动,(旗)飘扬。
1044|buffet|n.(火车内)餐室,冷餐桌
1045|your|pron.你的,你们的
1046|numerous|a.许许多多的
1047|pretty|ad.相当,很a.漂亮的,俊俏的,标致的
1048|meteorology|n.气象学,气象状态。
1049|whatever|pron.无论什么a.无论什么样的
1050|pie|n.馅饼
1051|hope|n.希望,期望,希望的人或事v.希望,期望
1052|finding|n.发现,发现物,(常pl.)调查/研究结果
1053|gaudy|adj.华而不实的。
1054|flute|n.长笛,笛子
1055|utterance|n.说话
1056|annoyance|n.烦恼,麻烦事
1057|properly|ad.适当地,彻底地
1058|sidewalk|n.人行道
1059|outfit|n.用具,配备,机构,全套装配,。vt.配备,装备。vi.得到装备
1060|blond|n.白肤金发碧眼的人
1061|capacity|n.容量,容积,理解力,地位,资格
1062|filthy|adj.污秽的
1063|reverse|n./v./a.相反(的),颠倒(的)
1064|phonetics|n.语音学
1065|size|n.大小,尺寸,规模,尺码
1066|harmony|n.和谐,融洽,一致
1067|subsidize|v.资助,津贴。
1068|drink|v.(drank,drunk)喝,饮n.饮料,喝酒
1069|teller|n.出纳
1070|reproach|vt./n.责备,指责
1071|grammar|n.语法,语法书
1072|await|vt.等候,期待,(事情等)降临于
