ID|word|meaning
766|subtropic|a.亚热带的,副热带的
767|convection|n.传送,对流
768|joke|n.笑话,玩笑
769|remind|vt.提醒,使想起
770|sunshine|n.阳光
771|point|n.要点,得分.v.指,指向
772|treason|n.叛逆,通敌,背信
773|vice|n.缺点,恶习.a.副的,代替的
774|increase|n./v.增加,增长,提高
775|passage|n.通过,通道,(一)段,(一)节
776|admission|n.允许进入,承认,许可
777|incongruous|a.不协调的,不一致的,不和谐的
778|seafarer|n.船员,航海家
779|renter|n.租贷人
780|punish|v.惩罚,处罚
781|rewrite|v.重写,改写
782|untraditional|a.非传统的,不符合传统的
783|whole|a.全部的,完整的
784|fur|n.毛皮
785|snowflake|n.雪花
786|bromine|n.[化]溴
787|roller|n.滚筒,巨浪
788|hypothalamus|n.[解剖]视丘下部
789|archaeological|a.考古学的
790|divert|vt.使转向,转移
791|identification|n.辨认,鉴定,身份证
792|spring|n.春天,泉.vi.跳,涌现
793|intestine|a.内部的,国内的.n.肠
794|discovery|n.发现,发现物
795|meager|n.兆
796|pestilential|a.引起瘟疫的,有害的
797|detritus|n.碎石
798|nearby|a.附近的,邻近的.ad.在附近
799|accumulate|v.积聚,堆积
800|reasonably|ad.有理地,合理地
801|uncharted|a.地图上没标明的,未知的
802|woad|n.[植]菘蓝
803|discrete|a.不连续的,离散的
804|geophysical|a.地球物理学的
805|ink|n.墨水
806|brewster|n.酿造者,布鲁斯特（姓氏）
807|music|n.音乐
808|institution|n.公共机构,协会,制度
809|safe|a.安全的.n.保险箱
810|prestigious|a.享有声望的,有名望的
811|separately|ad.分别地,分离地
812|incandescent|a.遇热发光的,白炽的
813|slick|a.圆滑的,精巧的
814|fingerboard|n.键盘
815|nucleic|a.核的
816|opposition|n.反对,相反
817|aromatic|a.芬芳的
818|machine|n.机器,机械
819|adventure|n.冒险.v.冒险,大胆说出来
820|type|n.类型,样式.v.打字
821|bluebird|n.北美产的蓝知更鸟
822|counterfeit|n.赝品.a.伪造的.v.伪造
823|writer|n.作者,作家
824|exceed|v.超越,胜过
825|waterfall|n.瀑布,瀑布似的东西
826|aspire|vi.热望,立志
827|gray|a.灰色的,暗淡的,阴沉的
828|fatty|a.脂肪的
829|slider|n.滑雪者,滑冰者
830|vitascope|n.老式放映机
831|multicellular|a.多细胞的,多空隙的
832|bedcover|n.被面
833|liberate|vt.解放,释放
834|cultivation|n.培养,教养
835|frustration|n.挫败,挫折
836|affiliate|v.使隶属于,发生联系.n.附属机构
837|coincide|vi.一致,符合,同时发生
838|enigmatic|a.谜的,莫明其妙的
839|developer|n.开发者
840|television|n.电视(机)
841|entrench|v.以壕沟防护,保护
842|cliff|n.悬崖,绝壁
843|steamship|n.汽船,轮船
844|interact|vi.互相作用,互相影响
845|determination|n.决心,果断
846|boule|n.人造宝石,议会
847|allusion|n.提及,暗示
848|provide|v.供给,提供
849|pivot|n.枢轴.vi.在枢轴上转动
850|liveliness|n.活泼
851|still|ad.仍然.a.静止的
852|sensational|a.轰动的,耸人听闻的
853|chicopee|n.奇科皮（美国马萨诸塞州西南部城市）
854|convention|n.习俗,惯例,大会
855|overcast|v.遮盖,变暗.n.覆盖,阴天
856|anxiety|n.忧虑,焦急,渴望
857|refreshment|n.点心,精力恢复
858|York|n.约克(美国宾夕法尼亚州东南部城市)
859|internal|a.内在的,国内的
860|thrift|n.节俭
861|rub|v.擦,擦掉
862|predispose|v.(使)易罹患,(使)预先偏向于
863|fix|vt.修理,安装,整理.n.困境
864|Utopian|a.乌托邦式的,梦想的
865|English|n./a.英语,英国人(的)
866|bias|n.偏见vt.使存偏见
867|tonnage|n.登记吨位,排水量
868|result|n.结果,答案.vi.致使,起因于
869|immigrant|n.移民,侨民
870|faultfinding|n.找茬,挑剔
871|escalator|n.电动扶梯
872|tessellation|n.棋盘形嵌石饰
873|medium|n.媒体,方法.a.中间的
874|rib|n.肋骨.vt.戏弄
875|concoct|vt.编造,调制
876|these|pron.[this的复数]这些
877|aurora|n.黎明的女神,极光
878|furnish|vt.布置,装备,提供
879|resent|v.愤恨,怨恨
880|faith|n.信仰,信念
881|assortment|n.分类,混合物
882|barter|v.交易
883|opposite|a.相对的,对面的.n.相反的事物
884|possession|n.财产,所有.[pl.]所有物
885|homely|a.家常的,平凡的,相貌平庸的
886|olfactory|a.嗅觉的,味道的
887|villager|n.村民
888|frighten|v.使惊吓,惊恐
889|scarce|a.缺乏的,不足的,稀有的
890|first|a.第一的.ad.首先
891|oyster|n.牡蛎,蚝
892|sketch|n.略图.v.素描,概述
893|because|conj.因为,由于
894|behave|v.表现,行为,举止
895|livelihood|n.生计,谋生
896|unexplored|a.[地质]未勘查过的
897|breakfast|n.早餐vi.进早餐
898|resale|n.再贩卖,转售
899|integrity|n.正直,诚实,完整,廉正
900|slow|a.慢的.v.放慢,减速
901|enlargement|n.放大,扩建
902|Indiana|n.印地安那州
903|bold|a.大胆的,无礼的
904|professional|a.专业的,职业的.n.专业人员
905|therapist|n.临床医学家
906|shortness|n.短缺,短小
907|fifty|num.五十
908|predominate|v.占优势,支配
909|form|n.形式,形状,表格.v.形(构)成
910|phosphorus|n.磷
911|baedeker|n.旅行指南,入门手册
912|miasmic|a.毒气的,瘴气的
913|extensive|a.广泛的,广阔的,大量的
914|animation|n.兴奋,活跃
915|latest|a.最近的
916|champion|n.拥护者.vt拥护,支持
917|bend|v.弯曲,屈服.n.弯曲(处)
918|overland|a./ad.经过陆地的,陆上的
919|turnover|n.翻转,营业额,转移
920|enormously|ad.极度,大量
921|portraiture|n.肖像画法
922|town|n.城市,城镇,市内商业区
923|sanctimonious|a.伪装虔诚的,道貌岸然的
924|hermetic|a.密封的,与外界隔绝的
925|reset|v.重新安排
926|furnace|n.炉子,熔炉
927|axe|n.斧,(经费的)大削减
928|human|n.人,人类
929|comedy|n.喜剧
930|illustrate|v.说明,阐明,举例说明,图解
931|tropical|a.热带的,炎热的
932|thrive|v.兴旺,繁荣,茁壮成长
933|loss|n.丧失,遗失,损失
934|revealingly|ad.启发人地,袒胸露肩地
935|loud|a./ad.高声的,大声地
936|grit|n.粗砂.v.研磨,咬牙切齿地说
937|stash|v.存放.n.隐藏处
938|comparative|a.比较的,相当的
939|lyric|n.抒情诗,歌词
940|ago|ad.以前的,以往的
941|bongo|n.非洲产大羚羊,一种用手指敲的小鼓
942|torrential|a.猛烈的,汹涌的
943|submerge|v.浸没,淹没
944|damper|n.风阀,减音器
945|unbroken|a.不间断的,（记录）未打破的
946|lotus|n.[植]莲(花).a.贪图安乐的
947|paddle|n.短桨,划桨.v.划桨,拌
948|geologist|n.地质学者
949|consolidate|v.合并,统一,巩固
950|peck|vt./.n.啄,小口地吃
951|carol|n.颂歌,欢乐的歌
952|polygon|n.[数]多角形,多边形
953|crowd|n.人群.v.拥挤
954|generalist|n.多面手,通才
955|tribespeople|[复]n.部落(或宗族等)成员
956|strength|n.力,力量
957|obliterate|vt.涂去,删除,忘掉
958|elder|n.年长者,老人
959|zeal|n.热心,热情
960|thoughtfully|ad.思虑地,仔细地,体贴地
961|practical|a.实际的,实践的,实用的
962|Pacific|n.太平洋
963|throughout|prep.遍及,贯穿.ad.始终
964|well-being|n.幸福,健康
965|right|a./ad.对(的),右(的).n.权利.v.扶直,纠正
966|treasure|n.财宝,财富.vt.珍爱
967|suitable|a.适当的,相配的
968|miniature|a.小型的,微小的.n.微小的模型
969|basic|a.基本的,基础的
970|geothermally|a.地热的
971|fortification|n.防御工事,加强,设防
972|neolithic|a.新石器时代的
973|empty|a.空的.v.(使)空,倒出
974|backbone|n.脊梁骨,支柱
975|clearer|a.更清楚的
976|Galilean|a.伽利略的,加利利的（位于巴基斯坦北部）
977|assess|vt.估定,评定
978|adept|a.熟练的,老练的.n.老手,擅长者
979|ditch|n.沟,壕沟
980|person|n.人,身体,容貌,外表
981|nostalgia|n.乡愁,怀旧之情
982|feather|n.羽毛,轻的东西
983|temperate|a.温和的,适度的,有节制的
984|nowadays|ad.现今,现在
985|quina|n.[植]金鸡纳树皮,奎宁
986|decode|vt.解码,译解
987|low-cost|a.价格便宜的,廉价的
988|substrate|n.（土地）底层,基础
989|contender|n.竞争者
990|intensely|ad.激烈地,热切地
991|heat|v.(使)变热,使激动.n.热度,高温
992|supplier|n.供应者,补充者
993|timely|a.及时的,适时的
994|convenience|n.便利,适宜
995|sinkhole|n.污水池
996|predominance|n.优势,卓越
997|trail|n.踪迹.vt.追踪
998|budget|n.预算.v.做预算
999|brightness|n.光亮,明亮,聪明
1000|paragraph|n.段落vt.将…分段
1001|knight|n.(欧洲中世纪的)骑士.vt.授以爵位
1002|intricately|ad.杂乱地,复杂地
1003|doll|n.洋娃娃,玩偶
1004|beer|n.啤酒
1005|truth|n.事实,真理
1006|gibbon|n.长臂猿
1007|advocate|vt.提倡,鼓吹,主张,拥护
1008|compare|v.比较,对比,比喻.n.比较
1009|genu|n.膝
1010|dry|a.干的,干燥的.v.(使)变干
1011|strongly|ad.强烈地,强有力地
1012|dismember|vt.肢解,割断手足
1013|dimly|ad.微暗,朦胧
1014|cloudlike|a.云雾状的
1015|symbiosis|n.[生]共生(现象),合作关系
1016|simplistic|a.过分简单化的
1017|generate|vt.产生,发生
1018|vegetation|n.植物,草木
1019|approve|v.赞成,批准
1020|herbivore|n.草食动物
1021|desiccation|n.干燥
1022|land|n.陆地,国土.v.靠岸,着陆
1023|spacious|a.广大的,大规模的,宽敞的
1024|neighborhood|n.附近,邻近
1025|minstrel|n.吟游诗人(或歌手)
1026|choreographer|n.舞蹈指导,编舞者
1027|receptive|a.善于接受的,能容纳的
1028|after|ad./prep./conj.在...之后,以后
1029|probe|vt.探查,查明
1030|informative|a.提供消息的,情报的,见闻广博的
1031|workforce|n.劳动力,职工总数
1032|primatology|n.灵长类动物学
1033|plaster|n.石膏.vt.敷以膏药
1034|x-ray|n.X射线
1035|arbitrary|a.任意的,武断的
1036|flee|v.逃避,逃跑,消失
1037|oystercatcher|n.〈动〉蛎鹬
1038|picture|n.画,照片.vt.描绘,构想
1039|outwash|n.[地质]冰水沉积
1040|constructive|a.建设性的,构造上的
1041|so-called|a.所谓的,号称的
1042|dependent|a.依靠的,依赖的
1043|walker|n.徒步者,参加竞走者,助步者
1044|ax|n.斧头vt.削减
1045|corp|n.公司
1046|spoilage|n.损坏,腐物
1047|implausible|a.难信的,似乎不合情理的
1048|could|can的过去式.aux.可以,能
1049|experimenter|n.实验者
1050|guild|n.行会,协会
1051|bond|n.结合,协定.v.使结合,粘合
1052|modem|n.[计]调制解调器
1053|equilibrium|n.平衡,均衡
1054|interplay|n.相互影响,相互作用
1055|history|n.历史,历史学,来历
1056|hillside|n.山腰
1057|peace|n.和平,安静
1058|carbonization|n.碳化(物)
1059|diffuse|v.散播,传播.a.冗长的,四散的
1060|upside|n.上边,上部
1061|poetry|n.诗
1062|white|n./ad.白色(的)
1063|inquire|v.询问,查究,调查
1064|concur|vi.同意,同时发生
1065|magnify|vt.放大,扩大
1066|ensue|vi.接着发生,接踵而来
1067|journeyman|n.熟练工人
1068|bandanna|n.大手帕（等于bandana）
1069|wander|vi.漫步,徘徊
1070|stain|n.污点v.染污
1071|postmodern|a.后现代主义的
1072|schoolroom|n.教室
1073|handmade|a.手工的
1074|compress|vt.压缩,摘要叙述
1075|booklet|n.小册子
1076|fruit|n.水果,果实
1077|yellow|n./a.黄色(的),黄皮肤的
1078|cooperative|a.合作的,协力的
1079|levy|vt.征收(税等).n.征税
1080|referent|n.指示物
1081|alien|a.外国(人)的.n.外国(星)人
1082|nonagricultural|a.非农业的
1083|appoint|v.任命,委派,指定
1084|cease|v.停止,终了
1085|deserve|v.应受,值得
1086|cheap|a.便宜的,不值钱的
1087|Asian|n./a.亚洲(的),亚洲人(的)
1088|forecaster|n.预报员,预测者
1089|deter|v.阻止,威慑
1090|whim|n.一时的兴致,奇想
1091|poem|n.诗
1092|year|n.年(份),年龄
1093|inspection|n.检查,视察
1094|weary|a.疲倦的,厌倦的.v.疲倦,厌倦
1095|law|n.法律,法学,规律v.起诉
1096|segregate|v.隔离,分离
1097|globally|ad.世界上,全世界
1098|shallow|a.浅（薄）的
1099|built-in|a.嵌入的,内装的
1100|hind|a.后边的,后面的
1101|consecutive|a.连贯的,连续不断的
1102|infertile|a.贫瘠的,不能生育的
1103|remodel|vt.重新塑造,改造
1104|objective|n.目标,目的a.客观的,宾格的
1105|coincident|a.一致的,符合的,巧合的
1106|fearsome|a.可怕的
1107|climax|n.高潮,顶点
1108|despite|prep.尽管,不论
1109|sweep|v.打扫,清扫
1110|intelligent|a.聪明的,智能的
1111|professor|n.教授
1112|problematic|a.问题的,有疑问的
1113|unprotected|a.无保护的,未做防护措施的
1114|coconut|n.椰子
1115|carrier|n.运送者,载体
1116|bachelor|n.单身汉,文理学士
1117|crack|n.裂缝,噼啪声.v.(使)破裂
1118|grain|n.谷物,颗粒.v.形成(颗粒),(用谷物)喂养
1119|representation|n.表示法,表现,陈述,代表
1120|reorient|v.重定...的方向(或方位)
1121|snippet|n.小片,片断
1122|hike|n./v.徒步旅行
1123|flame|n.火焰,光辉
1124|founding|a.创办的.n.资金.动词found的现在分词
1125|valve|n.阀,活门
1126|reef|n.礁,暗礁
1127|honorable|a.光荣的,高贵的
1128|lys|n.[化]赖氨酸
1129|seismic|a.[地]地震的
1130|arrow|n.箭,箭头记号
1131|hypothesis|n.假设
1132|expedition|n.远征,探险队
1133|biome|n.(生态)生物群系
1134|popular|a.流行的,通俗的,受欢迎的
1135|percentage|n.百分数,百分率
1136|vine|n.葡萄树,藤本植物
1137|invest|v.投资,投入(时间等),授予,赋予
1138|cheep|n.吱吱的叫声v.吱吱地叫
1139|receiver|n.接受者,接收器,收信机
1140|single|a.单一的,单个的,独身的,单程的
1141|acorn|n.橡树果,橡子
1142|excite|v.使兴奋,激动
1143|clarify|v.澄清,阐明
1144|Korean|n.韩国人,韩国语.a.朝鲜人的,朝鲜语的
1145|alligator|n.产于美洲的鳄鱼
1146|sacred|a.神的,害怕的,受尊重的
1147|Boston|n.波士顿
1148|watch|v/n.看,注视,照顾
1149|flamboyant|a.辉耀的,艳丽的,火焰似的
1150|nobody|pron.无人,没有任何人.n.无名小卒
1151|romantically|ad.浪漫地,空想地
1152|earthworm|n.蚯蚓
1153|pumped-storage|n.抽水蓄能
1154|honest|a.诚实的,正直的
1155|vacant|a.空的,头脑空虚的,空缺的
1156|station|n.(车)站,台.vt.安置,派驻
1157|suffice|vi.足够,有能力.vt.使满足
1158|vulnerable|a.易受伤的,脆弱的
1159|herring|n.青鱼,鲱
1160|joinery|n.木工职业
1161|Guinea|n.几内亚
1162|rental|n.租金额
1163|sale|n.出售,卖出
1164|canoe|n.独木舟.v.用独木舟运
1165|acid|n.酸.a.酸的
1166|tepee|n.美国印第安人的圆锥形帐篷
1167|degree|n.学位,程度,度数,等级
1168|collagen|n.胶原质
1169|Shoshone|n.美国休休尼族印第安人,休休尼语
1170|tine|n.(尖)齿,叉
1171|lacuna|n.空白,空隙
1172|thirty|num.三十
1173|rebirth|n.复活,新生
1174|cubic|a.立方体的,立方的
1175|premature|a.未成熟的,早熟的,早产的
1176|chapbook|n.畅销故事书
1177|design|v./n.设计,计划,构思
1178|preen|v.整理羽毛,(人)打扮修饰
1179|escape|v.逃跑,逃脱,避免
1180|gesso|n.(雕刻、绘画用的)石膏,石膏粉
1181|confront|vt.面临,对抗
1182|vague|a.含糊的,不明确的
1183|her|pron.她(的)
1184|adaptability|n.适应性
1185|impersonation|n.扮演,人格化
1186|northeastern|a.东北方的,在东北的
1187|Austrian|n.奥地利人.a.奥地利的,奥地利人的
1188|dropstone|n.滴石
1189|seacoast|n.海滨
1190|grinder|n.磨工,研磨者
1191|forbes|n.福布斯（美国著名财经杂志）
1192|equitable|a.公平的,公正的
1193|infantile|a.幼稚的,幼儿的
1194|isotopic|a.同位素的,合痕的
1195|book|n.书,帐簿vt.预订,预约
1196|dislodge|v.驱逐,逐出,离开原位
1197|doorknob|n.门把手
1198|iceberg|n.冰山,冷若冰霜的人
1199|chaotic|a.混乱的,无秩序的
1200|atomic|a.原子的,原子能的,微粒子的
1201|plunge|v./.n.投入,跳进,骤降
1202|ectothermic|n.变温动物
1203|wait|v./n.等待
1204|sharper|n.磨具,(赌博中的)骗子
1205|board|n.木板,甲板,膳食,董事会
1206|scientifically|ad.科学地,系统地
1207|resemble|v.象,类似于
1208|ear|n.耳朵.n.麦穗.vi.抽穗
1209|embryo|n.胚胎
1210|precede|v.领先(于),在...之前,先于
1211|significant|a.重要的,意义重大的,有效的
1212|matrix|n.矩阵,母体
1213|degrade|v.(使)降级,(使)堕落
1214|nothing|pron.没有什么.n.没有.ad.毫不
1215|colony|n.殖民地
1216|speckle|n.小斑点.vt.点缀
1217|ward|n.病房,受监护人
1218|Californian|n.加利福尼亚州人.a.加州的
1219|campus|n.<美>校园,大学教育
1220|sonar|n.声纳,声波定位仪
1221|cry|v./n.哭,叫喊
1222|Michigan|n.密歇根州(美国州名)
1223|enterprising|a.有事业心的,有进取心的
1224|archaeology|n.考古学
1225|alphabetically|ad.按字母表顺序地
1226|irreparable|a.无法修复的,不能挽回的
1227|monitor|vt.监听(视,测).n.检测器
1228|deer|n.鹿
1229|mime|n.哑剧.v.做哑剧表演
1230|labellum|n.（兰花的）唇瓣
1231|categorize|v.加以类别,分类
1232|herbicide|n.除草剂
1233|understandably|ad.可理解地
1234|sight|.vt.看见.n.视力,视域,[pl.]名胜
