ID|word|meaning
761|hamper|n.有盖提篮,礼物篮
762|tyranny|n.暴政,专横
763|extrude|v.挤出,逐出,突出
764|slack|v.松懈,怠惰
765|molar|n.臼齿
766|jade|n.疲惫的老马,玉,翡翠
767|misnomer|n.用词不当,使用不当的名称,误称
768|incarnate|adj.(神灵)现身的,化身的
769|droplet|n.小水滴
770|remission|n.(疾病的)减轻,缓和,减刑
771|upheaval|n.剧变,动乱
772|requite|v.报答,报复
773|galley|n.(轮船或飞机上的)厨房
774|freak|adj.反常的
775|fuss|n.大惊小怪,忙乱
776|disenchant|v.对…不再抱幻想,使清醒
777|compass|n.指南针,罗盘,界限,范围
778|literal|adj.字面上的,忠实原义的,确确实实
779|ignite|v.激起,点燃,燃烧
780|tame|adj.驯服的,乏味的,没劲的
781|concoct|v.调制,捏造
782|taper|v.(长形物体的)逐渐变细
783|ungainly|adj.笨拙的
784|score|n.乐谱
785|quotidian|adj.日常的,平凡的
786|diameter|n.直径
787|sepulchral|adj.坟墓的,阴森的
788|somber|adj.忧郁的,阴暗的
789|estuary|n.河口,江口
790|slate|v.提名
791|wallop|n.&v.重击,猛打
792|compunction|n.懊悔,良心不安
793|address|v.处理,对付,着手解决,致词
794|splice|v.接合,衔接
795|muffler|n.消音器,围巾
796|bedeck|v.装饰,修饰
797|erase|v.擦掉,抹去
798|cling|v.紧抓住,舍不得放弃
799|idle|v.无所事事,闲逛,使…停工,使无事可
800|collapse|v.坍塌,塌陷,虚脱,晕倒
801|foolproof|adj.十分简单的,容易操作的
802|malfeasance|n.不法行为,渎职
803|iterate|v.重做,反复重申
804|aviary|n.大鸟笼,鸟舍
805|contrived|adj.不自然的,做作的
806|addict|v.&n.沉溺,上瘾(者)
807|shingle|n.木瓦,屋顶板,木质小招牌
808|limb|n.肢,树枝
809|stitch|v.缝合
810|obtrude|v.强行闯入,使打扰,搅扰
811|wastrel|n.二流子,败家子
812|dappled|adj.有斑点的,斑驳的
813|flask|n.烧瓶,细颈瓶
814|resplendent|adj.华丽的,辉煌的
815|scope|n.眼界,范围
816|prohibitive|adj.抑制的,(价格等)过高的,贵得
817|mitten|n.连指手套
818|neutron|n.中子
819|salutation|n.招呼,致意,(书信开头的)称呼语
820|killjoy|n.令人扫兴的人,大煞风景的人
821|figurative|adj.比喻的,借喻的
822|clout|n.用手猛击,权力,影响力
823|pillage|v.抢劫,掠夺
824|circumscribe|v.限制
825|quiescent|adj.不动的,静止的,宁静的
826|mauve|n.淡紫色
827|enact|v.制定(法律),表演
828|fraud|n.欺诈,欺骗,骗子
829|striate|v.在…加上条纹
830|discredit|n.丧失名誉
831|encumber|v.妨碍,阻塞
832|interrupt|v.暂时中止,打断,打扰
833|anatomical|adj.解剖学的
834|cursory|adj.粗略的,草率的
835|conflict|v.&n.斗争,战斗,冲突,抵触
836|empyrean|n.天空,天神居处
837|desert|v.放弃,离弃
838|remit|v.免除,宽恕,汇款
839|umpire|v.在…中担任裁判
840|oblige|v.束缚,帮…的忙
841|squat|adj.矮胖的
842|bully|n.欺负别人者
843|perfervid|adj.非常热心的
844|deflated|adj.灰心丧气的,泄气的
845|customary|adj.习俗的
846|abeyance|n.中止,搁置
847|comply|v.遵循,顺从
848|gazetteer|n.地名词典,地名索引
849|connotation|n.言外之意,含蓄义
850|bedizen|v.华丽而俗气地打扮(装扮)
851|respite|n.休息,暂缓
852|summation|n.总结,概要,总数,合计
853|dose|n.剂量,一剂
854|foodstuff|n.食料,食品
855|antihistamine|n.(治疗过敏的)抗组胺剂
856|wrangler|n.口角者,争论者,牧马者
857|adulate|v.谄媚,奉承
858|rotate|v.旋转,转动,轮流,交替
859|jurisdiction|n.司法权,审判权,管辖权,管辖区域
860|askance|adv.侧目而视,瞟
861|bin|n.大箱子
862|univocal|adj.意思明确的
863|knit|v.编织
864|dank|adj.阴湿的,阴冷的
865|murmur|v.低声说,悄声说
866|grace|n.优雅,涵养,风度,宽限期
867|bilious|adj.胆汁质的,坏脾气的
868|pulverize|v.把…磨成粉,彻底击败,彻底摧毁
869|elongate|v.延长,伸长
870|abhor|v.憎恨,嫌恶
871|bout|n.一回合,一阵
872|retentive|adj.记忆力强的
873|distal|adj.远离中心的,(神经)末梢的
874|apiary|n.养蜂场,蜂房
875|figment|n.虚构的东西
876|gorgeous|adj.美丽动人的,极好的,绚丽的,引
877|belittle|v.轻视,贬抑
878|coloration|n.着色法,染色法,颜色,色泽
879|incise|v.切入,切割
880|palings|n.篱笆,木栅栏
881|equity|n.公平,公正
882|deduce|v.演绎,推断
883|dribble|v.(液体)往下滴、淌
884|drainage|n.排水,污水
885|defame|v.诽谤,中伤
886|rejoin|v.回答,反驳
887|versatile|adj.多才多艺的,多用途的
888|succumb|v.屈从,因…死亡
889|prehensile|adj.能抓物的,能缠绕东西的
890|latitude|n.选择的自由,纬度
891|snub|v.冷落,不理睬
892|desideratum|n.迫切需要之物
893|bid|v.命令,出价,投标
894|airborne|adj.空气传播的,空运的
895|fervor|n.热诚,热心
896|summarily|adv.概括地,仓促地
897|harrow|v.耙地,折磨,使苦恼
898|subpoena|v.传唤…出庭作证
899|surveillance|n.监视,盯梢
900|taxing|adj.繁重的
901|acrimonious|adj.尖刻的,严厉的
902|accretion|n.自然的增加,增加物
903|excursive|adj.离题的,随意的
904|carol|v.欢唱
905|agitate|v.搅动,煽动,使不安,使焦虑
906|legitimate|adj.合法的,正当的,合情理的,婚生...
907|stiff|adj.僵直的,呆板的,严厉的
908|loop|n.(绳等形成的)圈,环
909|rider|n.骑手,附文,附件
910|unjustified|adj.未被证明为正当的,无法解释的
911|locale|n.场所,地点
912|euphonious|adj.悦耳的
913|curdle|v.使凝结,变稠
914|deteriorate|v.(使)变坏,恶化
915|ersatz|adj.代用的,假的
916|cabal|n.政治阴谋小集团
917|sincere|adj.诚实的,正直的,真挚的,纯净的
918|bolt|v.急逃(todashout,dart...
919|restive|adj.不耐烦的,不满的
920|ecologist|n.生态学家,生态学者
921|terminus|n.(火车,汽车)终点站
922|banal|adj.陈腐的
923|flicker|v.闪烁,摇曳
924|dally|v.闲荡,嬉戏
925|banister|n.(楼梯的)栏杆
926|postulate|v.假定,假设
927|wick|n.蜡烛芯,灯芯
928|cape|n.披肩,短斗篷,海角
929|dispute|v.争论
930|surpass|v.超过,胜过,优于,远远超出(预期)
931|gesticulate|v.做手势,用手势表达,用动作示意
932|forger|n.伪造者,打铁匠
933|redeem|v.赎罪
934|appreciate|v.欣赏,感激
935|suffrage|n.选举权,投票权
936|microscopic|adj.极小的,微小的,用显微镜的
937|equivocation|n.模棱两可的话,含糊话
938|numerology|n.数字命理学,数字占卦术
939|trek|v.艰苦跋涉
940|skyscraper|n.摩天大楼
941|estranged|adj.疏远的,脱离的
942|pelt|n.毛皮
943|flaccid|adj.松弛的,绵软的
944|profligate|n.放荡的人,浪子,肆意挥霍者
945|saturnine|adj.忧郁的,阴沉的
946|impeach|v.控告,弹劾
947|explicate|v.解释,说明,阐明
948|domination|n.控制,支配,管辖
949|stigma|n.耻辱的标志,污点
950|exhale|v.呼出(气)
951|reprehend|v.谴责,责难
952|tyro|n.初学者,新手,生手
953|glimpse|n.&v.瞥见,看一眼
954|welsh|v.赖债不还,失信
955|rehearsal|n.排演,演习
956|impulse|n.冲动,一时兴起的念头,脉冲
957|scruple|v.顾忌
958|kudos|n.荣誉
959|compact|n.合同,协议
960|boom|v.发出深沉有回响的声音
961|waft|v.飘浮,飘荡
962|illiberal|adj.气量狭窄的
963|locution|n.语言风格,惯用语
964|immense|adj.广大的,巨大的
965|tardy|adj.缓慢的,迟缓的
966|precept|n.箴言,规范,戒律
967|encomiast|n.赞美者,马屁精
968|superlative|adj.最佳的
969|blossom|v.(树木)开花
970|hearten|v.鼓励,鼓舞,使振奋
971|disfranchise|v.剥夺…的权利
972|functional|adj.实用的,在起作用的,在工作的,...
973|arcane|adj.神秘的,秘密的
974|proboscis|n.(象)长鼻,(昆虫等)喙
975|linoleum|n.油毡
976|helot|n.奴隶,受人轻视之人
977|lot|v.抽签,把(土地)划分成块
978|walrus|n.海象
979|blast|v.爆破,枯萎
980|apocryphal|adj.假冒的,虚假的
981|wily|adj.狡猾的
982|bootless|adj.无益处的,无用的
983|pontificate|v.自负地谈论,武断地说话
984|nuance|n.细微的差异
985|track|v.跟踪
986|dexterous|adj.灵巧的,熟练的
987|dissipate|v.(使)驱散,浪费
988|morale|n.士气,精神面貌
989|upswing|n.上升,增长
990|monochromatic|adj.单色的
991|compound|n.复合物kmpaundv....
992|saboteur|n.从事破坏活动者
993|veritable|adj.确实的,名副其实的
994|expound|v.解释,阐述
995|funereal|adj.适于葬礼的,悲哀而庄严的
996|overt|adj.公开的,明显的,不隐藏的
997|beseech|v.祈求,恳求
998|totter|v.摇摇欲坠,蹒跚,踉跄
999|caption|n.标题
1000|foyer|n.门厅,休息室
1001|shirk|v.逃避,规避
1002|religion|n.宗教,信仰
1003|winsome|adj.媚人的,漂亮的
1004|miff|v.使生气,使发脾气
1005|wrinkle|n.皱纹,窍门
1006|congenial|adj.意气相投的,性情好的
1007|optimum|adj.最优的,最佳的,最适宜的
1008|scorpion|n.蝎子
1009|smirk|v.假笑,得意地笑
1010|profuse|adj.大量的,丰富的,毫不吝惜的,一...
1011|brusque|adj.唐突的,鲁莽的
1012|paradigm|n.范例,典范,样板
1013|dissuade|v.劝阻,阻止
1014|disciple|n.信徒,弟子
1015|wizardry|n.魔术,熟练
1016|iridescent|adj.闪彩光的,现晕光的
1017|lamentable|adj.令人惋惜的,可悲的
1018|signatory|n.签署方,签约国
1019|knave|n.恶棍,无赖
1020|subvert|v.颠覆,推翻
1021|heterogeneous|adj.由不同成分组成的,成分混杂的
1022|ursine|adj.熊的,像熊的
1023|retrace|v.折回,追溯,回忆
1024|harbinger|n.预兆,先兆
1025|infinity|n.无限的距离,无穷大
1026|macabre|adj.令人毛骨悚然的,恐怖的,可怕的...
1027|vulnerable|adj.易受攻击的
1028|ravine|n.深谷,峡谷
1029|indolent|adj.懒惰的,怠惰的
1030|seedling|n.幼苗
1031|inexplicable|adj.无法说明的,费解的
1032|galaxy|n.银河,银河系,[天]星系,显赫的人...
1033|tragedy|n.悲剧,惨事,灾难
1034|wreathe|v.盘绕,把…做成花环
1035|fixate|v.使固定,使不变,注视,凝视
1036|respiration|n.呼吸
1037|reward|v.酬谢,奖赏
1038|hydrant|n.(消防)水龙头,消防栓
1039|redundant|adj.累赘的,多余的
1040|ballast|n.(船等)压舱物
1041|trilogy|n.三部曲
1042|introspective|adj.自省的
1043|delinquent|n.少年犯
1044|unidimensional|adj.一方面的,一维的
1045|sermon|n.布道,说教,训诫
1046|satanic|adj.穷凶恶极的
1047|hinge|n.铰链,关键
1048|nubile|adj.(女孩)到婚嫁年龄的,性感的
1049|vogue|adj.流行的
1050|antediluvian|adj.史前的,陈旧的
1051|bounteous|adj.慷慨的,丰富的
1052|symmetry|n.对称,均衡
1053|holster|n.手枪皮套
1054|descendant|n.后代,后裔
1055|discrete|adj.分离的,互不连接的,不相关的
1056|counteract|v.消除,抵消
1057|slake|v.解渴,消渴
1058|nippers|n.钳子,镊子
1059|preoccupation|n.全神贯注,入神
1060|infuriate|v.使十分恼火,使大怒,激怒
1061|cater|v.迎合,提供饮食及服务
1062|vertex|n.(三角形等)角的顶点,顶点
1063|lactic|adj.乳汁的
1064|infection|n.传染,感染,传染病,影响
1065|odoriferous|adj.有气味的
1066|deleterious|adj.有害的
1067|essential|n.要素,实质
1068|evince|v.表明,表现
1069|hedonism|n.享乐主义,享乐
1070|receipt|n.收到,接到,发票,收据
1071|prepossessing|adj.(个性等)给人好感的
1072|expatriate|v.驱逐出国,脱离国籍
1073|kernel|n.果仁,核心
1074|demarcate|v.划分,划界
1075|bulb|n.植物的球茎,灯泡
1076|presenter|n.主持人
1077|inflammation|n.发炎,炎症
1078|splendor|n.壮丽,辉煌
1079|optional|adj.可自由选择的,非强制的
1080|reparation|n.赔偿,补偿
1081|abortive|adj.无结果的,失败的
1082|resound|v.回荡着声音,鸣响
1083|aghast|adj.惊骇的,吓呆的
1084|ornate|adj.华美的,充满装饰的
1085|palate|n.腭,品尝力,味觉
1086|regal|adj.帝王的,华丽的
1087|contrition|n.悔罪,痛悔
1088|cornucopia|n.丰饶角
1089|opportune|adj.(时机)恰当的,适宜的,及时的.
1090|mendicant|n.乞丐,托钵僧
1091|tedium|n.单调乏味
1092|vaccinate|v.给…接种疫苗
1093|azure|adj.蔚蓝的
1094|stoic|n.坚忍克己之人,禁欲主义者
1095|garret|n.阁楼,顶楼小室
1096|scurry|v.急跑,疾行
1097|magnate|n.大企业家,巨头
1098|gentle|adj.温和的,轻柔的
1099|insurrection|n.造反,叛乱
1100|tractable|adj.易于驾驭的,温顺的,易处理的
1101|foible|n.小缺点,小毛病
1102|redirect|v.改寄(信件),改变方向
1103|touchstone|n.试金石,检验标准
1104|blustering|adj.大吵大闹的
1105|rebate|n.折扣,回扣
1106|incredulity|n.怀疑,不相信
1107|stale|adj.不新鲜的,陈腐的
1108|diaphanous|adj.薄如蝉翼的
1109|whim|n.多变,怪念头
1110|duckling|n.雏鸭,小鸭
1111|renounce|v.(正式)放弃
1112|preposterous|adj.荒谬的
1113|perennial|adj.(尤指问题或困难)永恒的,持续...
1114|forfeit|n.丧失物
1115|inhale|v.吸气,吸入
1116|partiality|n.偏袒,偏心
1117|enshrine|v.奉为神圣,珍藏
1118|feasible|adj.可行的,可能的
1119|mayhem|n.严重伤害罪,纷乱,混乱
1120|indignation|n.愤慨,愤怒
1121|projection|n.预计,预测,投射
1122|understudy|v.充当…的替角
1123|bereft|adj.被剥夺的,缺少的
1124|comely|adj.动人的,美丽的
1125|streak|v.加线条
1126|rifle|v.抢劫
1127|vitrify|v.玻璃化,使成玻璃状
1128|wanderlust|n.漫游癖,旅游热
1129|miscreant|n.恶棍,歹徒
1130|pilot|n.飞行员,领航员,(电视的)试播节目
1131|bode|v.预示
1132|obstruction|n.阻碍(物),妨碍
1133|giddy|adj.轻浮的,头晕的,眩晕的
1134|vandalism|n.(对公物等)恶意破坏
1135|indubitable|adj.不容置疑的
1136|anthology|n.诗集,文选
1137|avarice|n.贪财,贪婪
1138|pretence|n.假装,做作,矫饰
1139|bellicose|adj.好战的,好斗的
1140|festive|adj.欢乐的
1141|doggo|adv.静静躲藏着地,一动也不动地
1142|grimace|v.做鬼脸,扮怪相
1143|glow|v.发光,泛光,(皮肤)发红,泛红晕
1144|bolster|v.支持,鼓励
1145|nonradioactive|adj.非放射性的
1146|wrist|n.腕,腕关节
1147|barren|adj.不育的,贫瘠的,不结果实的
1148|plot|n.情节,阴谋,策划
1149|remunerative|adj.有报酬的,有酬劳的,有偿的
1150|visceral|adj.内心深处的,内脏的
1151|ravish|v.迷住,强夺
1152|boding|adj.凶兆的
1153|superiority|n.优势,优越性
1154|dilemma|n.困境,左右为难
1155|fanatic|n.狂热者
1156|damper|n.起抑制作用的因素,节气闸,断音装置
1157|mariner|n.水手,海员
1158|matador|n.斗牛士
1159|intangibility|n.无形,不可接触
1160|cameo|n.浮雕宝石,生动刻画,(演员)出演
1161|perishable|n.易腐烂的东西
1162|drizzly|adj.下毛毛雨的
1163|inexhaustible|adj.用不完的,无穷的
1164|distraught|adj.心烦意乱的,心急如焚的
1165|obligation|n.责任,债务,欠的人情
1166|Antarctic|adj.南极的
1167|anhydrous|adj.无水的
1168|imponderable|n.难以解释的事情,无法估计的事物
1169|lyric|n.抒情诗,歌词
1170|soothe|v.抚慰,减轻
1171|reputation|n.名声
1172|maelstrom|n.大漩涡,大动乱
1173|venom|n.毒液,恶毒,痛恨
1174|teetotal|adj.滴酒不沾的
1175|wean|v.(孩子)断奶,戒掉
1176|alias|n.化名,别名
1177|acumen|n.敏锐,精明
1178|hovel|n.茅舍,肮脏简陋的住处
1179|indices|n.指数
1180|gainsay|v.反驳,反对,否认
1181|prudent|adj.审慎的,慎重的,精明的
1182|mundane|adj.平凡的,单调的
1183|exploit|n.英勇行为vt.开采,开拓,...
1184|nib|n.钢笔尖
1185|advocate|n.支持者,拥护者
1186|retinue|n.侍从,随员团
1187|deadlock|n.相持不下,僵局
1188|spontaneous|adj.自发的,自然的
1189|analgesic|adj.止痛的
1190|controvert|v.反驳,驳斥
1191|dissolute|adj.放荡的
1192|grieve|v.使悲伤,使难过
1193|breadth|n.宽度
1194|reticent|adj.沉默不语的
1195|masquerade|v.伪装,冒充
1196|tousle|v.弄乱(头发)
1197|anagram|n.变形词
1198|trench|n.沟,壕沟
1199|handle|v.处理,负责(某项工作),操纵(武器
1200|dart|v.飞奔,猛冲
1201|chore|n.家务琐事,讨厌的工作
1202|remove|v.移走,脱掉,迁移
1203|axiom|n.公理,定理
1204|skittish|adj.轻浮的,轻佻的
1205|ploy|n.计策,计谋,手段
1206|overhaul|v.彻底检查,大修
1207|tortuous|adj.弯弯曲曲的
1208|raffish|adj.粗俗的,俗艳的
1209|inculpate|v.连累,控告,归咎于
1210|animation|n.活泼,有生气,卡通制作
1211|disburse|v.支付,支出
1212|prerequisite|n.先决条件,前提,必要条件
1213|interlace|v.编织,交错
1214|distinctive|adj.独特的,有特色的
1215|grenade|n.手榴弹
1216|allege|v.(无证据)陈述,宣称
1217|divest|v.使失去,剥夺
1218|statuary|n.雕像,雕塑艺术
1219|putrefy|v.使腐烂
1220|neurology|n.神经病学
1221|negotiate|v.商议,谈判,交涉
1222|fraught|adj.充满…的
1223|vivacious|adj.活泼的,快活的
1224|astronomical|adj.庞大的
1225|composure|n.镇静,沉着,自若
1226|revile|v.辱骂,恶言相向
1227|neophyte|n.初学者,新手
1228|demote|v.降级,降职
1229|canny|adj.精明仔细的
1230|hatch|v.孵化,出壳,筹划,谋划
1231|preview|n.预演,预展
1232|saturated|adj.渗透的,饱和的
1233|cleaver|n.切肉刀
1234|badger|v.一再烦扰,一再要求
1235|pseudonym|n.假名,笔名
1236|finale|n.终场,最后一场,乐曲的最后部分
